Calendar for billionplus2 only Earnings
April 2021
Date est,Date act,Time est,Time act,Symbol,Quarter,EPS est,EPS act,Status
8/9/22,8/9/22,After Market,3:15:00 PM CDT,SWX,Q2,0.53,0.23,Verified
8/9/22,8/9/22,After Market,3:15:00 PM CDT,WK,Q2,-0.592,-0.17,Verified
8/9/22,8/9/22,After Market,3:17:00 PM CDT,TGS,Q2,-0.01,<empty>,Verified
8/9/22,8/9/22,After Market,3:19:00 PM CDT,KNTK,Q2,0.605,0.06,Verified
8/9/22,8/9/22,After Market,3:20:00 PM CDT,AZTA,Q3,0.08,0.12,Verified
8/9/22,8/9/22,After Market,3:25:00 PM CDT,CPRX,Q2,0.172,0.28,Verified
8/9/22,8/9/22,After Market,3:30:00 PM CDT,DAR,Q2,1.322,1.23,Verified
8/9/22,8/9/22,After Market,3:30:00 PM CDT,LRN,Q4,0.633,0.66,Verified
8/9/22,8/9/22,After Market,3:30:00 PM CDT,WELL,Q2,0.851,0.9,Verified
8/9/22,8/9/22,After Market,3:30:00 PM CDT,ZD,Q2,1.38,1.58,Verified
8/9/22,8/9/22,After Market,3:33:00 PM CDT,KOD,Q2,-1.773,-1.74,Verified
8/9/22,8/9/22,After Market,3:35:00 PM CDT,OLMA,Q2,-0.648,-0.82,Verified
8/9/22,8/9/22,After Market,4:00:00 PM CDT,OR,Q2,0.08,-0.023,Verified
8/9/22,8/9/22,After Market,4:06:00 PM CDT,CIB,Q2,1.4,1.78,Verified
8/9/22,8/9/22,After Market,5:14:00 PM CDT,CNR,Q2,<empty>,2.92,Verified
8/10/22,8/10/22,Unspecified,12:00:00 AM CDT,GMAB,Q2,0.213,<empty>,Verified
8/10/22,8/10/22,Before Market,12:00:00 AM CDT,HAE,Q1,0.533,0.58,Verified
8/10/22,8/10/22,Unspecified,12:00:00 AM CDT,KT,Q2,<empty>,<empty>,Verified
8/10/22,8/10/22,Before Market,12:00:00 AM CDT,WIX,Q2,-1.402,-0.14,Verified
8/10/22,8/10/22,After Market,12:00:00 AM CDT,YPF,Q2,0.76,<empty>,Verified
8/10/22,8/10/22,Before Market,5:30:00 AM CDT,CNTA,Q2,-0.555,-0.69,Verified
8/10/22,8/10/22,Before Market,5:30:00 AM CDT,NUVL,Q2,-0.43,-0.38,Verified
8/10/22,8/10/22,Before Market,5:30:00 AM CDT,WWW,Q2,0.643,0.66,Verified
8/10/22,8/10/22,Before Market,5:45:00 AM CDT,JMIA,Q2,-0.76,<empty>,Verified
8/10/22,8/10/22,Before Market,5:45:00 AM CDT,LTH,Q2,-0.113,-0.01,Verified
8/10/22,8/10/22,Before Market,5:55:00 AM CDT,ATRO,Q2,-0.24,-0.34,Verified
8/10/22,8/10/22,Unspecified,6:00:00 AM CDT,COCO,Q2,0.067,0.02,Verified
8/10/22,8/10/22,Before Market,6:00:00 AM CDT,IMCR,Q2,-0.695,-0.17,Verified
8/10/22,8/10/22,Before Market,6:00:00 AM CDT,TNGX,Q2,-0.325,-0.28,Verified
8/10/22,8/10/22,Before Market,6:04:00 AM CDT,HMC,Q1,0.79,<empty>,Verified
8/10/22,8/10/22,Before Market,6:05:00 AM CDT,CYBR,Q2,-0.949,-0.27,Verified
8/10/22,8/10/22,Before Market,6:13:00 AM CDT,XMTR,Q2,-0.327,-0.18,Verified
8/10/22,8/10/22,Before Market,6:30:00 AM CDT,VERA,Q2,-0.718,-0.55,Verified
8/10/22,8/10/22,Before Market,7:00:00 AM CDT,FOX,Q4,<empty>,0.74,Verified
8/10/22,8/10/22,Before Market,7:00:00 AM CDT,FOXA,Q4,0.782,0.74,Verified
8/10/22,8/10/22,Before Market,7:15:00 AM CDT,CAE,Q1,0.176,0.047,Verified
8/10/22,,Before Market,,CYD,Q1,<empty>,<empty>,Verified
8/10/22,8/10/22,Unspecified,8:00:00 AM CDT,NN,Q2,-0.105,<empty>,Verified
8/10/22,,Unspecified,,PUK,Q1,<empty>,<empty>,Verified
8/10/22,8/10/22,After Market,3:00:00 PM CDT,BLBD,Q3,-0.25,-0.09,Verified
8/10/22,8/10/22,After Market,3:00:00 PM CDT,MFC,Q2,0.603,0.605,Verified
8/10/22,8/10/22,After Market,3:01:00 PM CDT,ASND,Q2,-2.106,-1.491,Verified
8/10/22,8/10/22,After Market,3:01:00 PM CDT,STAA,Q2,0.175,0.42,Verified
8/10/22,8/10/22,After Market,3:05:00 PM CDT,ADMA,Q2,-0.085,-0.07,Verified
8/10/22,8/10/22,After Market,3:05:00 PM CDT,AVT,Q4,1.955,2.07,Verified
8/10/22,8/10/22,After Market,3:05:00 PM CDT,BROS,Q2,-0.04,0.05,Verified
8/10/22,8/10/22,After Market,3:05:00 PM CDT,CAPR,Q2,-0.25,-0.29,Verified
8/10/22,8/10/22,After Market,3:05:00 PM CDT,CPNG,Q2,-0.105,-0.04,Verified
8/10/22,8/10/22,After Market,3:05:00 PM CDT,DIS,Q3,0.937,1.09,Verified
8/10/22,8/10/22,After Market,3:05:00 PM CDT,SONO,Q3,0.06,0.19,Verified
8/10/22,8/10/22,Unspecified,3:11:00 PM CDT,MUX,Q2,-0.2,-0.26,Verified
8/10/22,8/10/22,After Market,3:15:00 PM CDT,APP,Q2,0.152,-0.06,Verified
8/10/22,8/10/22,After Market,3:15:00 PM CDT,CACI,Q4,4.531,4.54,Verified
8/10/22,8/10/22,After Market,3:15:00 PM CDT,DHT,Q2,-0.02,0.06,Verified
8/10/22,8/10/22,After Market,3:15:00 PM CDT,ENS,Q1,1.145,1.15,Verified
8/10/22,8/10/22,After Market,3:15:00 PM CDT,HGTY,Q2,<empty>,-0.02,Verified
8/10/22,8/10/22,After Market,3:23:00 PM CDT,FRHC,Q1,0.85,0.99,Verified
8/10/22,,After Market,,COHR,Q3,<empty>,<empty>,Unconfirmed
8/10/22,8/10/22,After Market,4:00:00 PM CDT,FNV,Q2,0.955,1.02,Verified
8/10/22,8/10/22,After Market,4:00:00 PM CDT,STN,Q2,0.614,0.644,Verified
8/10/22,8/10/22,After Market,4:47:00 PM CDT,EE,Q2,0.19,-0.08,Verified
8/10/22,8/10/22,After Market,5:32:00 PM CDT,PAAS,Q2,0.139,-0.03,Verified
8/11/22,8/11/22,After Market,12:00:00 AM CDT,BAP,Q2,3.823,<empty>,Verified
8/11/22,8/11/22,Before Market,4:02:00 AM CDT,GLNG,Q2,0.26,<empty>,Verified
8/11/22,8/11/22,Before Market,5:00:00 AM CDT,EYE,Q2,0.047,0.21,Verified
8/11/22,8/11/22,Before Market,5:14:00 AM CDT,MGIC,Q2,0.27,0.24,Verified
8/11/22,8/11/22,Before Market,5:30:00 AM CDT,AIT,Q4,1.68,2.02,Verified
8/11/22,8/11/22,Before Market,5:30:00 AM CDT,HUT,Q2,0.043,-0.384,Verified
8/11/22,8/11/22,Before Market,5:45:00 AM CDT,BAM,Q2,0.73,0.34,Verified
8/11/22,8/11/22,Before Market,5:45:00 AM CDT,GOOS,Q1,-0.49,-0.438,Verified
8/11/22,8/11/22,Before Market,5:45:00 AM CDT,LQDA,Q2,-0.243,-0.15,Verified
8/11/22,8/11/22,Before Market,5:45:00 AM CDT,USFD,Q2,0.633,0.67,Verified
8/11/22,8/11/22,Before Market,5:49:00 AM CDT,WRBY,Q2,-0.195,-0.01,Verified
8/11/22,8/11/22,Before Market,5:50:00 AM CDT,CAH,Q4,1.169,1.05,Verified
8/11/22,8/11/22,Before Market,6:00:00 AM CDT,AER,Q2,1.45,1.91,Verified
8/11/22,8/11/22,Before Market,6:00:00 AM CDT,CLBT,Q2,0.033,0,Verified
8/11/22,8/11/22,Before Market,6:00:00 AM CDT,PRVA,Q2,-0.018,0.13,Verified
8/11/22,8/11/22,Before Market,6:00:00 AM CDT,SLVM,Q2,<empty>,2.02,Verified
8/11/22,8/11/22,Before Market,6:30:00 AM CDT,GLUE,Q2,-0.543,-0.57,Verified
8/11/22,8/11/22,Before Market,6:30:00 AM CDT,WVE,Q2,-0.558,-0.62,Verified
8/11/22,8/11/22,Before Market,7:00:00 AM CDT,SMMT,Q2,<empty>,<empty>,Verified
8/11/22,8/11/22,After Market,3:00:00 PM CDT,CELC,Q2,-0.465,-0.55,Verified
8/11/22,8/11/22,After Market,3:00:00 PM CDT,PDFS,Q2,-0.09,0.11,Verified
8/11/22,8/11/22,After Market,3:01:00 PM CDT,AMLX,Q2,-0.915,-0.93,Verified
8/11/22,8/11/22,After Market,3:05:00 PM CDT,AVPT,Q2,-0.07,-0.05,Verified
8/11/22,8/11/22,After Market,3:05:00 PM CDT,ILMN,Q2,0.631,0.57,Verified
8/11/22,8/11/22,After Market,3:05:00 PM CDT,ORIC,Q2,-0.595,-0.51,Verified
8/11/22,8/11/22,After Market,3:05:00 PM CDT,OSCR,Q2,-0.725,-0.53,Verified
8/11/22,8/11/22,After Market,3:05:00 PM CDT,RGTI,Q2,-0.06,-0.09,Verified
8/11/22,8/11/22,After Market,3:05:00 PM CDT,RMD,Q4,1.483,1.49,Verified
8/11/22,8/11/22,After Market,3:05:00 PM CDT,TARS,Q2,-0.65,-0.24,Verified
8/11/22,8/11/22,After Market,3:05:00 PM CDT,TOST,Q2,-0.24,-0.11,Verified
8/11/22,8/11/22,After Market,3:10:00 PM CDT,CORZ,Q2,0.165,0.18,Verified
8/11/22,8/11/22,After Market,3:10:00 PM CDT,VIAV,Q4,0.178,0.24,Verified
8/11/22,8/11/22,After Market,3:12:00 PM CDT,JOBY,Q2,-0.15,-0.09,Verified
8/11/22,8/11/22,After Market,3:12:00 PM CDT,PSIX,Q2,<empty>,0.1,Verified
8/11/22,8/11/22,After Market,3:13:00 PM CDT,ATGE,Q4,1.28,0.05,Verified
8/11/22,8/11/22,After Market,3:15:00 PM CDT,CDRE,Q2,0.2,0.12,Verified
8/11/22,8/11/22,After Market,3:15:00 PM CDT,RIVN,Q2,-1.67,-1.62,Verified
8/11/22,8/11/22,After Market,3:15:00 PM CDT,RKLB,Q2,-0.055,-0.08,Verified
8/11/22,8/11/22,After Market,3:15:00 PM CDT,RYAN,Q2,0.355,0.39,Verified
8/11/22,8/11/22,After Market,3:25:00 PM CDT,INOD,Q2,<empty>,-0.14,Verified
8/11/22,8/11/22,After Market,3:28:00 PM CDT,DAVE,Q2,-0.07,<empty>,Verified
8/11/22,8/11/22,After Market,4:10:00 PM CDT,WPM,Q2,0.321,0.331,Verified
8/11/22,8/11/22,After Market,4:13:00 PM CDT,PAM,Q2,1.33,1.2,Verified
8/11/22,8/11/22,After Market,7:16:00 PM CDT,SBS,Q2,<empty>,<empty>,Verified
8/12/22,8/12/22,Before Market,12:00:00 AM CDT,KEP,Q2,<empty>,<empty>,Verified
8/12/22,8/12/22,Before Market,5:30:00 AM CDT,SPB,Q3,1.5,0.54,Verified
8/12/22,8/12/22,Before Market,6:00:00 AM CDT,BR,Q4,2.653,2.65,Verified
8/12/22,8/12/22,Before Market,7:00:00 AM CDT,CRNX,Q2,-0.62,-0.81,Verified
8/12/22,8/12/22,After Market,6:24:00 PM CDT,SA,Q2,-0.07,0.188,Verified
8/15/22,8/15/22,After Market,12:00:00 AM CDT,JHX,Q1,<empty>,0.37,Verified
8/15/22,8/15/22,Before Market,4:00:00 AM CDT,LI,Q2,<empty>,-0.02,Verified
8/15/22,8/15/22,Before Market,5:00:00 AM CDT,IDYA,Q2,-0.566,-0.57,Verified
8/15/22,8/15/22,Before Market,5:30:00 AM CDT,YOU,Q2,-0.045,-0.09,Verified
8/15/22,8/15/22,Before Market,6:00:00 AM CDT,ROIV,Q1,-0.3,-0.48,Verified
8/15/22,8/15/22,Before Market,6:02:00 AM CDT,VRDN,Q2,-0.864,-1.06,Verified
8/15/22,,Unspecified,,BHP,Q3,<empty>,<empty>,Verified
8/15/22,8/15/22,After Market,3:00:00 PM CDT,ACLX,Q2,-1.2,-0.88,Verified
8/15/22,8/15/22,After Market,3:00:00 PM CDT,FLNC,Q3,-0.328,-0.35,Verified
8/15/22,8/15/22,After Market,3:05:00 PM CDT,COMP,Q2,-0.17,-0.24,Verified
8/15/22,8/15/22,After Market,3:05:00 PM CDT,IONQ,Q2,<empty>,-0.01,Verified
8/15/22,8/15/22,After Market,3:05:00 PM CDT,SKYT,Q2,-0.36,-0.27,Verified
8/15/22,8/15/22,After Market,3:05:00 PM CDT,TME,Q2,0.065,0.09,Verified
8/15/22,8/15/22,After Market,3:15:00 PM CDT,CBL,Q2,<empty>,0.94,Verified
8/15/22,8/15/22,After Market,3:15:00 PM CDT,FN,Q4,1.423,1.68,Verified
8/15/22,8/15/22,After Market,3:38:00 PM CDT,ASTS,Q2,<empty>,-0.06,Verified
8/15/22,8/15/22,After Market,4:19:00 PM CDT,NU,Q2,0,<empty>,Verified
8/15/22,8/15/22,After Market,4:35:00 PM CDT,WULF,Q2,-0.14,<empty>,Verified
8/15/22,8/15/22,After Market,6:20:00 PM CDT,RIOT,Q2,0.08,-2.81,Verified
8/16/22,8/16/22,Before Market,12:00:00 AM CDT,WMT,Q2,1.604,1.77,Verified
8/16/22,8/16/22,Before Market,3:43:00 AM CDT,ESLT,Q2,2.09,1.73,Verified
8/16/22,8/16/22,Before Market,4:00:00 AM CDT,ONON,Q2,0.007,0.19,Verified
8/16/22,8/16/22,Before Market,5:00:00 AM CDT,HD,Q2,4.945,5.05,Verified
8/16/22,8/16/22,Before Market,5:17:00 AM CDT,PGY,Q2,<empty>,0,Verified
8/16/22,8/16/22,Before Market,5:30:00 AM CDT,SE,Q2,-1.18,-1.03,Verified
8/16/22,8/16/22,Before Market,6:00:00 AM CDT,GLBE,Q2,-0.32,-0.31,Verified
8/16/22,8/16/22,Before Market,6:30:00 AM CDT,LITE,Q4,1.066,1.47,Verified
8/16/22,8/16/22,After Market,3:05:00 PM CDT,A,Q3,1.201,1.34,Verified
8/16/22,8/16/22,After Market,3:05:00 PM CDT,QBTS,Q2,<empty>,-0.12,Verified
8/16/22,8/16/22,After Market,3:44:00 PM CDT,JKHY,Q4,0.998,1.1,Verified
8/17/22,8/17/22,Before Market,5:00:00 AM CDT,LOW,Q2,4.627,4.67,Verified
8/17/22,8/17/22,Before Market,5:30:00 AM CDT,TGT,Q2,0.713,0.39,Verified
8/17/22,8/17/22,Before Market,6:00:00 AM CDT,ADI,Q3,2.432,2.52,Verified
8/17/22,8/17/22,Before Market,6:00:00 AM CDT,PFGC,Q4,1.038,1.07,Verified
8/17/22,8/17/22,Before Market,6:00:00 AM CDT,SRAD,Q2,0.043,<empty>,Verified
8/17/22,8/17/22,Before Market,6:00:00 AM CDT,ZIM,Q2,12.16,11.07,Verified
8/17/22,8/17/22,Before Market,6:30:00 AM CDT,TJX,Q2,0.675,0.69,Verified
8/17/22,8/17/22,After Market,3:05:00 PM CDT,CSCO,Q4,0.728,0.83,Verified
8/17/22,8/17/22,After Market,3:05:00 PM CDT,KEYS,Q3,1.655,2.01,Verified
8/17/22,8/17/22,After Market,3:05:00 PM CDT,SNPS,Q3,1.36,2.1,Verified
8/17/22,8/17/22,After Market,3:10:00 PM CDT,AMCR,Q4,0.24,0.073,Verified
8/17/22,8/17/22,After Market,3:15:00 PM CDT,BBWI,Q2,0.413,0.52,Verified
8/17/22,8/17/22,After Market,5:15:00 PM CDT,ZTO,Q2,0.27,0.33,Verified
8/17/22,8/17/22,After Market,9:34:00 PM CDT,SQM,Q2,3.235,3.01,Verified
8/18/22,8/18/22,Before Market,12:00:00 AM CDT,CSIQ,Q2,0.697,1.07,Verified
8/18/22,8/18/22,Before Market,12:00:00 AM CDT,TRMD,Q2,<empty>,1.31,Verified
8/18/22,8/18/22,Before Market,3:30:00 AM CDT,DAO,Q2,<empty>,-0.55,Verified
8/18/22,8/18/22,Before Market,3:45:00 AM CDT,NTES,Q2,0.94,1.23,Verified
8/18/22,8/18/22,Before Market,4:00:00 AM CDT,EH,Q2,<empty>,-0.14,Verified
8/18/22,8/18/22,Before Market,4:30:00 AM CDT,NICE,Q2,1.32,1.86,Verified
8/18/22,8/18/22,Before Market,5:45:00 AM CDT,BJ,Q2,0.821,1.06,Verified
8/18/22,8/18/22,Before Market,5:45:00 AM CDT,EL,Q4,0.315,0.14,Verified
8/18/22,8/18/22,Before Market,5:45:00 AM CDT,TPR,Q4,0.782,0.78,Verified
8/18/22,8/18/22,Before Market,6:00:00 AM CDT,KSS,Q2,1.075,1.11,Verified
8/18/22,8/18/22,Before Market,6:30:00 AM CDT,MSGS,Q4,-0.315,1.11,Verified
8/18/22,8/18/22,After Market,3:00:00 PM CDT,OSIS,Q4,1.948,1.96,Verified
8/18/22,8/18/22,After Market,3:01:00 PM CDT,AMAT,Q3,1.78,1.94,Verified
8/18/22,8/18/22,After Market,3:01:00 PM CDT,ROST,Q2,0.977,1.11,Verified
8/18/22,8/18/22,After Market,3:02:00 PM CDT,NVGS,Q2,0.17,0.18,Verified
8/18/22,8/18/22,After Market,3:05:00 PM CDT,IGIC,Q2,<empty>,0.6,Verified
8/18/22,8/18/22,After Market,3:05:00 PM CDT,STNE,Q2,0.02,<empty>,Verified
8/18/22,8/18/22,After Market,3:06:00 PM CDT,BILL,Q4,-0.677,-0.03,Verified
8/18/22,8/18/22,After Market,3:15:00 PM CDT,GLOB,Q2,0.95,1.22,Verified
8/18/22,8/18/22,After Market,3:31:00 PM CDT,CAAP,Q2,<empty>,0.43,Verified
8/18/22,8/18/22,After Market,5:00:00 PM CDT,QFIN,Q2,0.99,0.96,Verified
8/19/22,8/19/22,Before Market,4:00:00 AM CDT,VIPS,Q2,0.225,<empty>,Verified
8/19/22,8/19/22,Before Market,5:45:00 AM CDT,DE,Q3,6.642,6.16,Verified
8/19/22,8/19/22,Before Market,5:50:00 AM CDT,BKE,Q2,0.93,1.01,Verified
8/19/22,8/19/22,Before Market,6:30:00 AM CDT,MSGE,Q4,-0.43,-3,Verified
8/22/22,8/22/22,After Market,3:05:00 PM CDT,DLO,Q2,0.1,0.1,Verified
8/22/22,8/22/22,After Market,3:05:00 PM CDT,PANW,Q4,0.208,2.39,Verified
8/22/22,8/22/22,After Market,3:05:00 PM CDT,ZM,Q2,0.445,1.05,Verified
8/22/22,8/22/22,After Market,3:24:00 PM CDT,AFYA,Q2,0.2,<empty>,Verified
8/22/22,8/22/22,After Market,3:30:00 PM CDT,NDSN,Q3,2.447,2.45,Verified
8/23/22,8/23/22,Before Market,12:00:00 AM CDT,DOLE,Q2,0.32,0.44,Verified
8/23/22,8/23/22,Before Market,5:00:00 AM CDT,BEKE,Q2,-0.245,0.15,Verified
8/23/22,8/23/22,Before Market,5:00:00 AM CDT,BNS,Q3,1.633,1.609,Verified
8/23/22,8/23/22,Before Market,5:00:00 AM CDT,XPEV,Q2,-2.61,-0.22,Verified
8/23/22,8/23/22,Before Market,5:30:00 AM CDT,BZ,Q2,0.03,0.08,Verified
8/23/22,8/23/22,Before Market,5:40:00 AM CDT,JD,Q2,0.325,<empty>,Verified
8/23/22,8/23/22,Before Market,5:45:00 AM CDT,MDT,Q1,1.116,1.13,Verified
8/23/22,8/23/22,Before Market,5:55:00 AM CDT,M,Q2,0.848,1,Verified
8/23/22,8/23/22,Before Market,6:00:00 AM CDT,GHRS,Q2,-0.17,0.006,Verified
8/23/22,8/23/22,Before Market,6:00:00 AM CDT,SJM,Q1,1.253,1.67,Verified
8/23/22,8/23/22,Before Market,6:27:00 AM CDT,GDS,Q2,-0.406,<empty>,Verified
8/23/22,8/23/22,Before Market,6:30:00 AM CDT,DKS,Q2,3.534,3.68,Verified
8/23/22,8/23/22,After Market,3:00:00 PM CDT,GGAL,Q2,0.44,<empty>,Verified
8/23/22,8/23/22,After Market,3:00:00 PM CDT,INTU,Q4,0.023,1.1,Verified
8/23/22,8/23/22,After Market,3:05:00 PM CDT,URBN,Q2,0.674,0.64,Verified
8/23/22,8/23/22,After Market,3:15:00 PM CDT,LZB,Q1,0.675,0.91,Verified
8/23/22,8/23/22,After Market,3:30:00 PM CDT,AAP,Q2,3.739,3.74,Verified
8/23/22,8/23/22,After Market,3:30:00 PM CDT,TOL,Q3,2.298,2.35,Verified
8/23/22,8/23/22,After Market,3:41:00 PM CDT,BBAR,Q2,<empty>,<empty>,Verified
8/24/22,8/24/22,Before Market,12:00:00 AM CDT,FLNG,Q2,<empty>,0.83,Verified
8/24/22,8/24/22,Before Market,5:00:00 AM CDT,DY,Q2,0.988,1.46,Verified
8/24/22,8/24/22,Before Market,5:00:00 AM CDT,RY,Q3,1.968,1.937,Verified
8/24/22,8/24/22,Before Market,5:45:00 AM CDT,EAT,Q4,1.162,1.15,Verified
8/24/22,,Unspecified,,DRD,Q3,<empty>,<empty>,Verified
8/24/22,8/24/22,After Market,3:01:00 PM CDT,ADSK,Q2,0.924,1.65,Verified
8/24/22,8/24/22,After Market,3:01:00 PM CDT,NTAP,Q1,0.864,1.2,Verified
8/24/22,8/24/22,After Market,3:05:00 PM CDT,BOX,Q2,-0.033,0.28,Verified
8/24/22,8/24/22,After Market,3:05:00 PM CDT,CRM,Q2,0.371,1.19,Verified
8/24/22,8/24/22,After Market,3:05:00 PM CDT,SNOW,Q2,-0.51,-0.7,Verified
8/24/22,8/24/22,After Market,3:15:00 PM CDT,VSCO,Q2,0.907,1.09,Verified
8/24/22,8/24/22,After Market,3:15:00 PM CDT,WSM,Q2,3.544,3.87,Verified
8/24/22,8/24/22,After Market,3:20:00 PM CDT,NVDA,Q2,0.325,0.51,Verified
8/24/22,8/24/22,After Market,3:56:00 PM CDT,PAHC,Q4,0.4,0.36,Verified
8/24/22,8/24/22,After Market,4:10:00 PM CDT,BMA,Q2,0.615,0.52,Verified
8/25/22,8/25/22,Before Market,12:29:00 AM CDT,FRO,Q2,<empty>,0.21,Verified
8/25/22,8/25/22,Before Market,4:30:00 AM CDT,MNSO,Q4,<empty>,<empty>,Verified
8/25/22,8/25/22,Before Market,4:55:00 AM CDT,CM,Q3,1.395,1.427,Verified
8/25/22,8/25/22,Before Market,5:30:00 AM CDT,DG,Q2,2.931,2.98,Verified
8/25/22,8/25/22,Before Market,5:30:00 AM CDT,TD,Q3,1.558,1.612,Verified
8/25/22,8/25/22,Before Market,5:45:00 AM CDT,BURL,Q2,0.228,0.35,Verified
8/25/22,8/25/22,Before Market,6:30:00 AM CDT,ANF,Q2,0.231,-0.3,Verified
8/25/22,8/25/22,Before Market,6:30:00 AM CDT,DLTR,Q2,1.573,1.6,Verified
8/25/22,,Unspecified,,CRH,Q1,<empty>,<empty>,Verified
8/25/22,,Before Market,,GFI,Q1,<empty>,<empty>,Verified
8/25/22,,Unspecified,,SBSW,Q1,<empty>,<empty>,Verified
8/25/22,8/25/22,After Market,3:01:00 PM CDT,WDAY,Q2,-0.158,1.66,Verified
8/25/22,8/25/22,After Market,3:05:00 PM CDT,AFRM,Q4,-0.447,-0.65,Verified
8/25/22,8/25/22,After Market,3:05:00 PM CDT,APLD,Q4,-0.275,-0.04,Verified
8/25/22,8/25/22,After Market,3:05:00 PM CDT,MRVL,Q2,0.398,0.57,Verified
8/25/22,8/25/22,After Market,3:05:00 PM CDT,ULTA,Q2,4.963,5.7,Verified
8/25/22,8/25/22,After Market,3:10:00 PM CDT,ESTC,Q1,-0.574,-0.15,Verified
8/25/22,8/25/22,After Market,3:25:00 PM CDT,DELL,Q2,1.378,1.68,Verified
8/26/22,8/26/22,Before Market,6:33:00 AM CDT,JKS,Q2,0.19,<empty>,Verified
8/29/22,8/29/22,Before Market,5:30:00 AM CDT,PDD,Q2,0.265,1.13,Verified
8/29/22,8/29/22,Before Market,6:34:00 AM CDT,HTHT,Q2,-0.12,<empty>,Verified
8/29/22,8/29/22,Before Market,7:00:00 AM CDT,NSSC,Q4,0.09,0.25,Verified
8/29/22,8/29/22,After Market,3:00:00 PM CDT,HEI,Q3,0.648,0.6,Verified
8/29/22,,After Market,,WDS,Q1,<empty>,<empty>,Verified
8/29/22,8/29/22,After Market,4:05:00 PM CDT,HEI/A,Q3,<empty>,0.6,Verified
8/30/22,8/30/22,Before Market,3:55:00 AM CDT,BIDU,Q2,0.83,<empty>,Verified
8/30/22,8/30/22,Before Market,5:00:00 AM CDT,BMO,Q3,2.375,2.376,Verified
8/30/22,8/30/22,Before Market,5:00:00 AM CDT,PLAB,Q3,0.5,0.51,Verified
8/30/22,8/30/22,Before Market,5:02:00 AM CDT,FUTU,Q2,<empty>,0.57,Verified
8/30/22,8/30/22,Before Market,6:00:00 AM CDT,BBY,Q2,1.264,1.54,Verified
8/30/22,8/30/22,Before Market,6:00:00 AM CDT,OPRA,Q2,<empty>,-0.01,Verified
8/30/22,8/30/22,Before Market,6:00:00 AM CDT,REX,Q2,0.597,0.63,Verified
8/30/22,,Unspecified,,HMY,Q3,<empty>,<empty>,Verified
8/30/22,8/30/22,After Market,3:05:00 PM CDT,AMBA,Q2,-0.436,0.2,Verified
8/30/22,8/30/22,After Market,3:05:00 PM CDT,CRWD,Q2,-0.172,0.36,Verified
8/30/22,8/30/22,After Market,3:05:00 PM CDT,HPE,Q3,0.262,0.48,Verified
8/30/22,8/30/22,After Market,3:07:00 PM CDT,CHWY,Q2,-0.119,0.05,Verified
8/30/22,8/30/22,After Market,3:15:00 PM CDT,HPQ,Q3,1.043,1.04,Verified
8/30/22,8/30/22,After Market,3:15:00 PM CDT,PVH,Q2,2.009,2.08,Verified
8/30/22,,After Market,,NEGG,Q1,<empty>,<empty>,Verified
8/30/22,8/30/22,Unspecified,6:05:00 PM CDT,MESO,Q4,-0.05,<empty>,Verified
8/31/22,8/31/22,Before Market,5:00:00 AM CDT,DCI,Q4,0.844,0.84,Verified
8/31/22,8/31/22,Before Market,6:30:00 AM CDT,DAKT,Q1,<empty>,-0.12,Verified
8/31/22,8/31/22,Before Market,7:00:00 AM CDT,BF/A,Q1,<empty>,0.52,Verified
8/31/22,8/31/22,Before Market,7:00:00 AM CDT,BF/B,Q1,0.475,0.52,Verified
8/31/22,8/31/22,Before Market,7:53:00 AM CDT,KEN,Q2,<empty>,<empty>,Verified
8/31/22,8/31/22,After Market,3:00:00 PM CDT,GEF,Q3,1.98,2.35,Verified
8/31/22,8/31/22,After Market,3:01:00 PM CDT,FIVE,Q2,0.771,0.74,Verified
8/31/22,8/31/22,After Market,3:01:00 PM CDT,OKTA,Q2,-1.413,-0.1,Verified
8/31/22,8/31/22,After Market,3:02:00 PM CDT,PSTG,Q2,-0.054,0.32,Verified
8/31/22,8/31/22,After Market,3:05:00 PM CDT,CRDO,Q1,0.03,0.03,Verified
8/31/22,8/31/22,After Market,3:05:00 PM CDT,MDB,Q2,-1.52,-0.23,Verified
8/31/22,8/31/22,After Market,3:05:00 PM CDT,NTNX,Q4,-0.778,-0.17,Verified
8/31/22,8/31/22,After Market,3:05:00 PM CDT,VEEV,Q2,0.669,1.03,Verified
8/31/22,8/31/22,After Market,3:10:00 PM CDT,S,Q2,-0.355,-0.2,Verified
8/31/22,8/31/22,After Market,3:15:00 PM CDT,COO,Q3,3.204,3.19,Verified
8/31/22,8/31/22,After Market,3:15:00 PM CDT,IOT,Q2,-0.15,-0.13,Verified
8/31/22,8/31/22,After Market,3:20:00 PM CDT,SMTC,Q2,0.682,0.87,Verified
8/31/22,8/31/22,After Market,3:26:00 PM CDT,AI,Q1,-0.56,-0.67,Verified
﻿Calendar for billionplus2 only Earnings
December 2021
Date est,Date act,Time est,Time act,Symbol,Quarter,EPS est,EPS act,Status
12/1/21,12/1/21,Before Market,5:00:00 AM CST,DCI,Q1,0.552,0.61,Verified
12/1/21,12/1/21,Before Market,5:00:00 AM CST,RY,Q4,2.238,2.097,Verified
12/1/21,12/1/21,Before Market,6:00:00 AM CST,GIII,Q3,1.794,2.16,Verified
12/1/21,12/1/21,Before Market,6:00:00 AM CST,REX,Q3,0.92,2.56,Verified
